item_id,question_id,question,answer,K,true_score,judge_score,judge_model,gold_e1,gold_e2,gold_e3,gold_e4,gold_e5,gold_e6,gold_e7,gold_e8,gold_e9,gold_e10,judge_e1,judge_e2,judge_e3,judge_e4,judge_e5,judge_e6,judge_e7,judge_e8,judge_e9,judge_e10,element_1_text,element_2_text,element_3_text,element_4_text,element_5_text,element_6_text,element_7_text,element_8_text,element_9_text,element_10_text
10,10,Why do we experience seasons on Earth?,"Equinoxes and solstices mark points in Earth's orbit related to the tilt's orientation toward the Sun. During winter, sunlight strikes at a shallower angle, spreading energy over a larger area, reducing heating. Seasons occur identically in both hemispheres at the same time because the tilt affects global temperature uniformly. The axial tilt direction shifts to point at a new star every few months, driving the season change. Both hemispheres experience summer and winter at the same time because tilt affects the whole planet equally. Earth's axis has no fixed tilt and wobbles randomly month to month, causing the changing seasons. Earth is actually closer to the Sun during Northern Hemisphere winter, which is why that hemisphere is colder. Axial tilt also causes longer daylight hours in summer and shorter daylight hours in winter for a hemisphere.",10,3,3.0,claude-haiku-4-5-20251001,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"Earth's rotational axis is tilted relative to its orbital plane, about 23.5 degrees",This axial tilt causes different hemispheres to receive varying amounts of direct sunlight over the year,"Sunlight strikes the tilted hemisphere at a more direct angle during its summer, concentrating energy","During winter, sunlight strikes at a shallower angle, spreading energy over a larger area, reducing heating",Axial tilt also causes longer daylight hours in summer and shorter daylight hours in winter for a hemisphere,The hemisphere tilted toward the Sun experiences summer while the opposite hemisphere experiences winter simultaneously,"Earth's orbit around the Sun is nearly circular, so distance from the Sun is not the main cause of seasons",The direction of Earth's axial tilt remains fixed relative to the stars as Earth orbits the Sun,Seasons reverse between the Northern and Southern Hemispheres because they tilt toward or away from the Sun oppositely,Equinoxes and solstices mark points in Earth's orbit related to the tilt's orientation toward the Sun
11,10,Why do we experience seasons on Earth?,"The hemisphere tilted toward the Sun experiences summer while the opposite hemisphere experiences winter simultaneously. Daylight hours stay constant all year at every latitude, so seasons are caused solely by solar distance. During winter, sunlight strikes at a shallower angle, spreading energy over a larger area, reducing heating. Earth's orbit is highly elliptical, and this changing distance is the primary driver of seasonal temperature changes. The direction of Earth's axial tilt remains fixed relative to the stars as Earth orbits the Sun. Seasons occur because Earth's distance from the Sun changes significantly as it orbits, being closer in summer. Equinoxes occur when Earth is at its closest orbital distance to the Sun each year. Seasons occur identically in both hemispheres at the same time because the tilt affects global temperature uniformly.",10,3,3.0,claude-haiku-4-5-20251001,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"Earth's rotational axis is tilted relative to its orbital plane, about 23.5 degrees",This axial tilt causes different hemispheres to receive varying amounts of direct sunlight over the year,"Sunlight strikes the tilted hemisphere at a more direct angle during its summer, concentrating energy","During winter, sunlight strikes at a shallower angle, spreading energy over a larger area, reducing heating",Axial tilt also causes longer daylight hours in summer and shorter daylight hours in winter for a hemisphere,The hemisphere tilted toward the Sun experiences summer while the opposite hemisphere experiences winter simultaneously,"Earth's orbit around the Sun is nearly circular, so distance from the Sun is not the main cause of seasons",The direction of Earth's axial tilt remains fixed relative to the stars as Earth orbits the Sun,Seasons reverse between the Northern and Southern Hemispheres because they tilt toward or away from the Sun oppositely,Equinoxes and solstices mark points in Earth's orbit related to the tilt's orientation toward the Sun
12,10,Why do we experience seasons on Earth?,"Seasons occur identically in both hemispheres at the same time because the tilt affects global temperature uniformly. Earth's axis has no fixed tilt and wobbles randomly month to month, causing the changing seasons. Earth's orbit is highly elliptical, and this changing distance is the primary driver of seasonal temperature changes. Daylight hours stay constant all year at every latitude, so seasons are caused solely by solar distance. Seasons occur because Earth's distance from the Sun changes significantly as it orbits, being closer in summer. Earth is actually closer to the Sun during Northern Hemisphere winter, which is why that hemisphere is colder. The hemisphere tilted toward the Sun experiences summer while the opposite hemisphere experiences winter simultaneously. Equinoxes and solstices mark points in Earth's orbit related to the tilt's orientation toward the Sun. The direction of Earth's axial tilt remains fixed relative to the stars as Earth orbits the Sun. Direct sunlight angle has no real effect on heating; only day length determines seasonal temperature.",10,3,3.0,claude-haiku-4-5-20251001,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"Earth's rotational axis is tilted relative to its orbital plane, about 23.5 degrees",This axial tilt causes different hemispheres to receive varying amounts of direct sunlight over the year,"Sunlight strikes the tilted hemisphere at a more direct angle during its summer, concentrating energy","During winter, sunlight strikes at a shallower angle, spreading energy over a larger area, reducing heating",Axial tilt also causes longer daylight hours in summer and shorter daylight hours in winter for a hemisphere,The hemisphere tilted toward the Sun experiences summer while the opposite hemisphere experiences winter simultaneously,"Earth's orbit around the Sun is nearly circular, so distance from the Sun is not the main cause of seasons",The direction of Earth's axial tilt remains fixed relative to the stars as Earth orbits the Sun,Seasons reverse between the Northern and Southern Hemispheres because they tilt toward or away from the Sun oppositely,Equinoxes and solstices mark points in Earth's orbit related to the tilt's orientation toward the Sun
13,10,Why do we experience seasons on Earth?,"The hemisphere tilted toward the Sun experiences summer while the opposite hemisphere experiences winter simultaneously. Equinoxes and solstices mark points in Earth's orbit related to the tilt's orientation toward the Sun. Sunlight strikes the tilted hemisphere at a more direct angle during its summer, concentrating energy. Seasons occur because Earth's distance from the Sun changes significantly as it orbits, being closer in summer. Axial tilt also causes longer daylight hours in summer and shorter daylight hours in winter for a hemisphere. The direction of Earth's axial tilt remains fixed relative to the stars as Earth orbits the Sun. This axial tilt causes different hemispheres to receive varying amounts of direct sunlight over the year. Earth's orbit around the Sun is nearly circular, so distance from the Sun is not the main cause of seasons. Seasons reverse between the Northern and Southern Hemispheres because they tilt toward or away from the Sun oppositely.",10,8,8.0,claude-haiku-4-5-20251001,0,1,1,0,1,1,1,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"Earth's rotational axis is tilted relative to its orbital plane, about 23.5 degrees",This axial tilt causes different hemispheres to receive varying amounts of direct sunlight over the year,"Sunlight strikes the tilted hemisphere at a more direct angle during its summer, concentrating energy","During winter, sunlight strikes at a shallower angle, spreading energy over a larger area, reducing heating",Axial tilt also causes longer daylight hours in summer and shorter daylight hours in winter for a hemisphere,The hemisphere tilted toward the Sun experiences summer while the opposite hemisphere experiences winter simultaneously,"Earth's orbit around the Sun is nearly circular, so distance from the Sun is not the main cause of seasons",The direction of Earth's axial tilt remains fixed relative to the stars as Earth orbits the Sun,Seasons reverse between the Northern and Southern Hemispheres because they tilt toward or away from the Sun oppositely,Equinoxes and solstices mark points in Earth's orbit related to the tilt's orientation toward the Sun
14,13,Why does the ocean have tides?,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge. Most coastal locations experience two high tides and two low tides daily. The opposite-side bulge is caused by inertia/differential gravitational pull across Earth. A second bulge forms on the side of Earth opposite the Moon. Neap tides occur when Sun and Moon are at right angles, producing smaller ranges. The Sun also exerts a tide-raising gravitational force on Earth's oceans. Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges. Local coastline shape and ocean basin geometry affect the height and timing of tides. The Sun's tidal effect is weaker than the Moon's due to its greater distance. Earth's rotation moves locations through the bulges, causing tides to rise and fall.",10,10,10.0,claude-haiku-4-5-20251001,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
15,13,Why does the ocean have tides?,"Earth's rotation moves locations through the bulges, causing tides to rise and fall. Spring tides happen only during the spring season when Earth is closest to the Sun. The Moon's gravity pulls ocean water toward it, creating a tidal bulge. Tidal height is uniform worldwide because gravity acts equally on all ocean basins. The Sun's tidal effect is weaker than the Moon's due to its greater distance. The Sun also exerts a tide-raising gravitational force on Earth's oceans. Most coastal locations experience two high tides and two low tides daily. Neap tides occur when the Moon is at its closest point to Earth, perigee. The far-side bulge is caused by the Moon's magnetic field interacting with seawater.",10,5,5.0,claude-haiku-4-5-20251001,1,0,0,1,1,1,1,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
16,13,Why does the ocean have tides?,"The far-side bulge is caused by the Moon's magnetic field interacting with seawater. Neap tides occur when Sun and Moon are at right angles, producing smaller ranges. The Moon's gravity is stronger than the Sun's simply because it is smaller. Every coastal location experiences exactly one high tide and one low tide daily. Spring tides happen only during the spring season when Earth is closest to the Sun. The opposite-side bulge is caused by inertia/differential gravitational pull across Earth.",10,2,4.0,claude-haiku-4-5-20251001,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
17,13,Why does the ocean have tides?,"The opposite-side bulge is caused by inertia/differential gravitational pull across Earth. Every coastal location experiences exactly one high tide and one low tide daily. Tidal height is uniform worldwide because gravity acts equally on all ocean basins. The Sun's tidal force exceeds the Moon's because the Sun is far more massive. Earth's rotation moves locations through the bulges, causing tides to rise and fall. The far-side bulge is caused by the Moon's magnetic field interacting with seawater. The Moon's gravity is stronger than the Sun's simply because it is smaller.",10,2,6.0,claude-haiku-4-5-20251001,0,0,1,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
18,13,Why does the ocean have tides?,"The Sun's tidal force exceeds the Moon's because the Sun is far more massive. The Moon's gravity pulls ocean water toward it, creating a tidal bulge. Local coastline shape and ocean basin geometry affect the height and timing of tides. Earth's rotation moves locations through the bulges, causing tides to rise and fall. Most coastal locations experience two high tides and two low tides daily. A second bulge forms on the side of Earth opposite the Moon. Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges. The Moon's gravity is stronger than the Sun's simply because it is smaller. Wind patterns from the Sun's heat are the primary driver of the far-side bulge.",10,6,7.0,claude-haiku-4-5-20251001,1,1,0,0,0,1,1,1,0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
19,13,Why does the ocean have tides?,"Local coastline shape and ocean basin geometry affect the height and timing of tides. The Sun's tidal effect is weaker than the Moon's due to its greater distance. A second bulge forms on the side of Earth opposite the Moon. Neap tides occur when Sun and Moon are at right angles, producing smaller ranges. Most coastal locations experience two high tides and two low tides daily. The Sun also exerts a tide-raising gravitational force on Earth's oceans. Spring tides happen only during the spring season when Earth is closest to the Sun. The Moon's gravity pulls ocean water toward it, creating a tidal bulge. The opposite-side bulge is caused by inertia/differential gravitational pull across Earth. Earth's rotation moves locations through the bulges, causing tides to rise and fall.",10,9,9.0,claude-haiku-4-5-20251001,1,1,1,1,1,1,1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
20,13,Why does the ocean have tides?,"The Sun's tidal effect is weaker than the Moon's due to its greater distance. Neap tides occur when Sun and Moon are at right angles, producing smaller ranges. The opposite-side bulge is caused by inertia/differential gravitational pull across Earth. Most coastal locations experience two high tides and two low tides daily. Earth's rotation moves locations through the bulges, causing tides to rise and fall. The Moon's gravity pulls ocean water toward it, creating a tidal bulge. A second bulge forms on the side of Earth opposite the Moon. Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges. Tidal height is uniform worldwide because gravity acts equally on all ocean basins. The Sun also exerts a tide-raising gravitational force on Earth's oceans.",10,9,9.0,claude-haiku-4-5-20251001,1,1,1,1,1,1,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
21,13,Why does the ocean have tides?,"Neap tides occur when Sun and Moon are at right angles, producing smaller ranges. Local coastline shape and ocean basin geometry affect the height and timing of tides. Most coastal locations experience two high tides and two low tides daily. A second bulge forms on the side of Earth opposite the Moon. Tides occur because Earth wobbles on its axis once every 24 hours. The opposite-side bulge is caused by inertia/differential gravitational pull across Earth. The Moon's gravity is stronger than the Sun's simply because it is smaller. The Moon's gravity pushes ocean water away from it, forming the near-side bulge.",10,5,5.0,claude-haiku-4-5-20251001,0,1,1,0,0,0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
22,13,Why does the ocean have tides?,"A second bulge forms on the side of Earth opposite the Moon. The Sun also exerts a tide-raising gravitational force on Earth's oceans. The Moon's gravity pulls ocean water toward it, creating a tidal bulge. Most coastal locations experience two high tides and two low tides daily. Earth's rotation moves locations through the bulges, causing tides to rise and fall. Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges. The Sun's tidal effect is weaker than the Moon's due to its greater distance.",10,7,7.0,claude-haiku-4-5-20251001,1,1,0,1,1,1,1,1,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
23,13,Why does the ocean have tides?,"Earth's rotation moves locations through the bulges, causing tides to rise and fall. Neap tides occur when the Moon is at its closest point to Earth, perigee. The Sun's tidal effect is weaker than the Moon's due to its greater distance. The Moon's gravity pulls ocean water toward it, creating a tidal bulge. The Sun also exerts a tide-raising gravitational force on Earth's oceans. Wind patterns from the Sun's heat are the primary driver of the far-side bulge. A second bulge forms on the side of Earth opposite the Moon. Tidal height is uniform worldwide because gravity acts equally on all ocean basins.",10,5,5.0,claude-haiku-4-5-20251001,1,1,0,1,1,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"The Moon's gravity pulls ocean water toward it, creating a tidal bulge",A second bulge forms on the side of Earth opposite the Moon,The opposite-side bulge is caused by inertia/differential gravitational pull across Earth,The Sun also exerts a tide-raising gravitational force on Earth's oceans,The Sun's tidal effect is weaker than the Moon's due to its greater distance,"Earth's rotation moves locations through the bulges, causing tides to rise and fall",Most coastal locations experience two high tides and two low tides daily,"Spring tides occur when Sun, Earth, and Moon align, producing larger tidal ranges","Neap tides occur when Sun and Moon are at right angles, producing smaller ranges",Local coastline shape and ocean basin geometry affect the height and timing of tides
